timestamp,dataset_label,db,filter,n_queries,dim,top_k,mean_ms,p95_ms,p99_ms,throughput_qps,cpu_total_avg,cpu_total_max,cpu_proc_avg,cpu_proc_max,mem_avg_mb,mem_max_mb
2025-12-30T10:55:43.790640,medium_150000,chroma,none,100,128,10,2.2424,11.5864,15.9337,394.3657,9.56,100.00,0.00,0.00,94.65,94.69
2025-12-30T10:55:43.790640,medium_150000,pgvector,none,100,128,10,15.4215,20.0173,22.2823,63.1861,33.90,100.00,14.91,195.30,97.46,97.89
2025-12-30T10:55:57.965824,medium_150000,chroma,category=A,100,128,10,117.4982,131.7192,143.0362,8.4419,13.56,48.70,1.43,16.60,97.85,97.93
2025-12-30T10:55:57.965824,medium_150000,pgvector,category=A,100,128,10,15.8916,18.8246,19.8713,62.6692,26.74,100.00,5.93,195.30,97.75,97.75
