timestamp,dataset_label,db,query_index,filter,latency_ms
2025-12-30T10:55:41.838883,medium_150000,chroma,0,none,0.9987
2025-12-30T10:55:41.843825,medium_150000,chroma,1,none,4.9424
2025-12-30T10:55:41.844775,medium_150000,chroma,2,none,0.4447
2025-12-30T10:55:41.844775,medium_150000,chroma,3,none,0.0000
2025-12-30T10:55:41.851157,medium_150000,chroma,4,none,6.3815
2025-12-30T10:55:41.855724,medium_150000,chroma,5,none,4.5671
2025-12-30T10:55:41.858092,medium_150000,chroma,6,none,2.3675
2025-12-30T10:55:41.861803,medium_150000,chroma,7,none,3.7110
2025-12-30T10:55:41.864696,medium_150000,chroma,8,none,2.8937
2025-12-30T10:55:41.864696,medium_150000,chroma,9,none,0.0000
2025-12-30T10:55:41.870565,medium_150000,chroma,10,none,2.0053
2025-12-30T10:55:41.874642,medium_150000,chroma,11,none,2.6562
2025-12-30T10:55:41.878983,medium_150000,chroma,12,none,4.3406
2025-12-30T10:55:41.878983,medium_150000,chroma,13,none,0.0000
2025-12-30T10:55:41.885912,medium_150000,chroma,14,none,6.9294
2025-12-30T10:55:41.885912,medium_150000,chroma,15,none,0.0000
2025-12-30T10:55:41.892441,medium_150000,chroma,16,none,6.5291
2025-12-30T10:55:41.893248,medium_150000,chroma,17,none,0.0000
2025-12-30T10:55:41.897072,medium_150000,chroma,18,none,3.8240
2025-12-30T10:55:41.900142,medium_150000,chroma,19,none,3.0699
2025-12-30T10:55:41.900142,medium_150000,chroma,20,none,0.0000
2025-12-30T10:55:41.906356,medium_150000,chroma,21,none,6.2141
2025-12-30T10:55:41.907141,medium_150000,chroma,22,none,0.0000
2025-12-30T10:55:41.907141,medium_150000,chroma,23,none,0.0000
2025-12-30T10:55:41.914005,medium_150000,chroma,24,none,6.8638
2025-12-30T10:55:41.914005,medium_150000,chroma,25,none,0.0000
2025-12-30T10:55:41.920235,medium_150000,chroma,26,none,6.2306
2025-12-30T10:55:41.920935,medium_150000,chroma,27,none,0.0000
2025-12-30T10:55:41.920935,medium_150000,chroma,28,none,0.0000
2025-12-30T10:55:41.928253,medium_150000,chroma,29,none,7.3175
2025-12-30T10:55:41.930015,medium_150000,chroma,30,none,0.7646
2025-12-30T10:55:41.934126,medium_150000,chroma,31,none,4.1108
2025-12-30T10:55:41.937132,medium_150000,chroma,32,none,2.0001
2025-12-30T10:55:41.939131,medium_150000,chroma,33,none,1.9989
2025-12-30T10:55:41.942131,medium_150000,chroma,34,none,3.0005
2025-12-30T10:55:41.944637,medium_150000,chroma,35,none,2.5058
2025-12-30T10:55:41.946644,medium_150000,chroma,36,none,2.0065
2025-12-30T10:55:41.947987,medium_150000,chroma,37,none,0.3228
2025-12-30T10:55:41.947987,medium_150000,chroma,38,none,0.0000
2025-12-30T10:55:41.953028,medium_150000,chroma,39,none,5.0409
2025-12-30T10:55:41.953028,medium_150000,chroma,40,none,0.0000
2025-12-30T10:55:41.953028,medium_150000,chroma,41,none,0.0000
2025-12-30T10:55:41.960122,medium_150000,chroma,42,none,0.0000
2025-12-30T10:55:41.963432,medium_150000,chroma,43,none,3.3102
2025-12-30T10:55:41.963432,medium_150000,chroma,44,none,0.0000
2025-12-30T10:55:41.963432,medium_150000,chroma,45,none,0.0000
2025-12-30T10:55:41.963432,medium_150000,chroma,46,none,0.0000
2025-12-30T10:55:41.963432,medium_150000,chroma,47,none,0.0000
2025-12-30T10:55:41.963432,medium_150000,chroma,48,none,0.0000
2025-12-30T10:55:41.979369,medium_150000,chroma,49,none,15.9361
2025-12-30T10:55:41.979369,medium_150000,chroma,50,none,0.0000
2025-12-30T10:55:41.983298,medium_150000,chroma,51,none,0.0000
2025-12-30T10:55:41.983298,medium_150000,chroma,52,none,0.0000
2025-12-30T10:55:41.983298,medium_150000,chroma,53,none,0.0000
2025-12-30T10:55:41.983298,medium_150000,chroma,54,none,0.0000
2025-12-30T10:55:41.995047,medium_150000,chroma,55,none,11.7488
2025-12-30T10:55:41.995047,medium_150000,chroma,56,none,0.0000
2025-12-30T10:55:41.995047,medium_150000,chroma,57,none,0.0000
2025-12-30T10:55:41.995047,medium_150000,chroma,58,none,0.0000
2025-12-30T10:55:41.995047,medium_150000,chroma,59,none,0.0000
2025-12-30T10:55:41.995047,medium_150000,chroma,60,none,0.0000
2025-12-30T10:55:41.995047,medium_150000,chroma,61,none,0.0000
2025-12-30T10:55:42.010736,medium_150000,chroma,62,none,15.6891
2025-12-30T10:55:42.010736,medium_150000,chroma,63,none,0.0000
2025-12-30T10:55:42.010736,medium_150000,chroma,64,none,0.0000
2025-12-30T10:55:42.010736,medium_150000,chroma,65,none,0.0000
2025-12-30T10:55:42.010736,medium_150000,chroma,66,none,0.0000
2025-12-30T10:55:42.010736,medium_150000,chroma,67,none,0.0000
2025-12-30T10:55:42.010736,medium_150000,chroma,68,none,0.0000
2025-12-30T10:55:42.026433,medium_150000,chroma,69,none,15.6968
2025-12-30T10:55:42.026433,medium_150000,chroma,70,none,0.0000
2025-12-30T10:55:42.026433,medium_150000,chroma,71,none,0.0000
2025-12-30T10:55:42.026433,medium_150000,chroma,72,none,0.0000
2025-12-30T10:55:42.026433,medium_150000,chroma,73,none,0.0000
2025-12-30T10:55:42.038218,medium_150000,chroma,74,none,11.7850
2025-12-30T10:55:42.042428,medium_150000,chroma,75,none,4.2100
2025-12-30T10:55:42.044934,medium_150000,chroma,76,none,2.5055
2025-12-30T10:55:42.044934,medium_150000,chroma,77,none,0.0000
2025-12-30T10:55:42.044934,medium_150000,chroma,78,none,0.0000
2025-12-30T10:55:42.044934,medium_150000,chroma,79,none,0.0000
2025-12-30T10:55:42.053434,medium_150000,chroma,80,none,8.5001
2025-12-30T10:55:42.053434,medium_150000,chroma,81,none,0.0000
2025-12-30T10:55:42.058113,medium_150000,chroma,82,none,4.6794
2025-12-30T10:55:42.058113,medium_150000,chroma,83,none,0.0000
2025-12-30T10:55:42.064583,medium_150000,chroma,84,none,6.4695
2025-12-30T10:55:42.066588,medium_150000,chroma,85,none,2.0049
2025-12-30T10:55:42.066588,medium_150000,chroma,86,none,0.0000
2025-12-30T10:55:42.066588,medium_150000,chroma,87,none,0.0000
2025-12-30T10:55:42.073788,medium_150000,chroma,88,none,0.0000
2025-12-30T10:55:42.073788,medium_150000,chroma,89,none,0.0000
2025-12-30T10:55:42.073788,medium_150000,chroma,90,none,0.0000
2025-12-30T10:55:42.081377,medium_150000,chroma,91,none,7.5886
2025-12-30T10:55:42.081377,medium_150000,chroma,92,none,0.0000
2025-12-30T10:55:42.081377,medium_150000,chroma,93,none,0.0000
2025-12-30T10:55:42.089450,medium_150000,chroma,94,none,8.0736
2025-12-30T10:55:42.091456,medium_150000,chroma,95,none,2.0058
2025-12-30T10:55:42.091456,medium_150000,chroma,96,none,0.0000
2025-12-30T10:55:42.091456,medium_150000,chroma,97,none,0.0000
2025-12-30T10:55:42.091456,medium_150000,chroma,98,none,0.0000
2025-12-30T10:55:42.091456,medium_150000,chroma,99,none,0.0000
2025-12-30T10:55:42.225439,medium_150000,pgvector,0,none,17.4267
2025-12-30T10:55:42.237924,medium_150000,pgvector,1,none,12.4855
2025-12-30T10:55:42.253980,medium_150000,pgvector,2,none,16.0556
2025-12-30T10:55:42.271195,medium_150000,pgvector,3,none,17.2153
2025-12-30T10:55:42.286789,medium_150000,pgvector,4,none,15.5942
2025-12-30T10:55:42.300189,medium_150000,pgvector,5,none,13.3998
2025-12-30T10:55:42.315938,medium_150000,pgvector,6,none,15.7487
2025-12-30T10:55:42.331847,medium_150000,pgvector,7,none,15.9094
2025-12-30T10:55:42.347680,medium_150000,pgvector,8,none,15.8327
2025-12-30T10:55:42.365509,medium_150000,pgvector,9,none,17.8285
2025-12-30T10:55:42.379900,medium_150000,pgvector,10,none,14.3917
2025-12-30T10:55:42.399770,medium_150000,pgvector,11,none,19.8703
2025-12-30T10:55:42.413843,medium_150000,pgvector,12,none,14.0727
2025-12-30T10:55:42.429804,medium_150000,pgvector,13,none,15.9609
2025-12-30T10:55:42.446076,medium_150000,pgvector,14,none,16.2716
2025-12-30T10:55:42.462818,medium_150000,pgvector,15,none,14.6823
2025-12-30T10:55:42.477138,medium_150000,pgvector,16,none,14.3194
2025-12-30T10:55:42.494177,medium_150000,pgvector,17,none,17.0400
2025-12-30T10:55:42.511031,medium_150000,pgvector,18,none,16.8538
2025-12-30T10:55:42.524801,medium_150000,pgvector,19,none,13.7694
2025-12-30T10:55:42.542576,medium_150000,pgvector,20,none,17.7758
2025-12-30T10:55:42.559418,medium_150000,pgvector,21,none,14.1680
2025-12-30T10:55:42.575611,medium_150000,pgvector,22,none,13.9542
2025-12-30T10:55:42.593891,medium_150000,pgvector,23,none,16.2764
2025-12-30T10:55:42.609878,medium_150000,pgvector,24,none,15.0661
2025-12-30T10:55:42.622318,medium_150000,pgvector,25,none,12.4400
2025-12-30T10:55:42.642343,medium_150000,pgvector,26,none,20.0250
2025-12-30T10:55:42.656947,medium_150000,pgvector,27,none,14.2434
2025-12-30T10:55:42.673538,medium_150000,pgvector,28,none,16.5911
2025-12-30T10:55:42.691355,medium_150000,pgvector,29,none,17.8173
2025-12-30T10:55:42.705810,medium_150000,pgvector,30,none,14.4551
2025-12-30T10:55:42.719771,medium_150000,pgvector,31,none,13.9608
2025-12-30T10:55:42.739586,medium_150000,pgvector,32,none,19.8154
2025-12-30T10:55:42.754081,medium_150000,pgvector,33,none,14.1196
2025-12-30T10:55:42.767776,medium_150000,pgvector,34,none,13.6948
2025-12-30T10:55:42.786685,medium_150000,pgvector,35,none,18.9097
2025-12-30T10:55:42.803978,medium_150000,pgvector,36,none,15.4524
2025-12-30T10:55:42.819253,medium_150000,pgvector,37,none,15.2750
2025-12-30T10:55:42.837229,medium_150000,pgvector,38,none,17.9760
2025-12-30T10:55:42.852796,medium_150000,pgvector,39,none,15.5678
2025-12-30T10:55:42.868953,medium_150000,pgvector,40,none,16.1560
2025-12-30T10:55:42.886026,medium_150000,pgvector,41,none,17.0734
2025-12-30T10:55:42.902513,medium_150000,pgvector,42,none,15.4827
2025-12-30T10:55:42.916584,medium_150000,pgvector,43,none,14.0705
2025-12-30T10:55:42.934533,medium_150000,pgvector,44,none,17.9493
2025-12-30T10:55:42.948463,medium_150000,pgvector,45,none,13.9301
2025-12-30T10:55:42.967052,medium_150000,pgvector,46,none,18.5885
2025-12-30T10:55:42.984188,medium_150000,pgvector,47,none,17.1356
2025-12-30T10:55:42.996851,medium_150000,pgvector,48,none,12.6638
2025-12-30T10:55:43.017713,medium_150000,pgvector,49,none,20.8614
2025-12-30T10:55:43.031590,medium_150000,pgvector,50,none,13.8779
2025-12-30T10:55:43.049298,medium_150000,pgvector,51,none,17.7078
2025-12-30T10:55:43.066020,medium_150000,pgvector,52,none,16.7212
2025-12-30T10:55:43.080302,medium_150000,pgvector,53,none,14.2829
2025-12-30T10:55:43.098428,medium_150000,pgvector,54,none,18.1255
2025-12-30T10:55:43.114622,medium_150000,pgvector,55,none,16.1936
2025-12-30T10:55:43.129552,medium_150000,pgvector,56,none,13.9253
2025-12-30T10:55:43.147201,medium_150000,pgvector,57,none,17.6492
2025-12-30T10:55:43.166627,medium_150000,pgvector,58,none,17.2999
2025-12-30T10:55:43.176218,medium_150000,pgvector,59,none,9.5909
2025-12-30T10:55:43.196331,medium_150000,pgvector,60,none,20.1128
2025-12-30T10:55:43.212852,medium_150000,pgvector,61,none,16.5212
2025-12-30T10:55:43.230499,medium_150000,pgvector,62,none,17.6473
2025-12-30T10:55:43.244894,medium_150000,pgvector,63,none,14.3945
2025-12-30T10:55:43.262676,medium_150000,pgvector,64,none,15.2774
2025-12-30T10:55:43.279106,medium_150000,pgvector,65,none,16.4301
2025-12-30T10:55:43.294197,medium_150000,pgvector,66,none,13.3443
2025-12-30T10:55:43.312253,medium_150000,pgvector,67,none,15.6970
2025-12-30T10:55:43.325678,medium_150000,pgvector,68,none,13.4254
2025-12-30T10:55:43.337908,medium_150000,pgvector,69,none,9.8038
2025-12-30T10:55:43.358833,medium_150000,pgvector,70,none,14.8671
2025-12-30T10:55:43.373566,medium_150000,pgvector,71,none,13.7279
2025-12-30T10:55:43.390623,medium_150000,pgvector,72,none,15.0521
2025-12-30T10:55:43.403602,medium_150000,pgvector,73,none,12.9786
2025-12-30T10:55:43.419382,medium_150000,pgvector,74,none,15.7800
2025-12-30T10:55:43.435331,medium_150000,pgvector,75,none,15.9490
2025-12-30T10:55:43.448057,medium_150000,pgvector,76,none,12.7261
2025-12-30T10:55:43.463048,medium_150000,pgvector,77,none,14.9913
2025-12-30T10:55:43.478201,medium_150000,pgvector,78,none,15.1529
2025-12-30T10:55:43.493212,medium_150000,pgvector,79,none,15.0113
2025-12-30T10:55:43.508647,medium_150000,pgvector,80,none,15.4347
2025-12-30T10:55:43.522781,medium_150000,pgvector,81,none,14.1344
2025-12-30T10:55:43.539297,medium_150000,pgvector,82,none,16.5155
2025-12-30T10:55:43.553139,medium_150000,pgvector,83,none,13.8423
2025-12-30T10:55:43.567002,medium_150000,pgvector,84,none,13.8628
2025-12-30T10:55:43.582301,medium_150000,pgvector,85,none,15.2984
2025-12-30T10:55:43.596005,medium_150000,pgvector,86,none,13.7048
2025-12-30T10:55:43.611706,medium_150000,pgvector,87,none,15.7011
2025-12-30T10:55:43.621602,medium_150000,pgvector,88,none,9.8953
2025-12-30T10:55:43.639469,medium_150000,pgvector,89,none,12.1021
2025-12-30T10:55:43.649556,medium_150000,pgvector,90,none,10.0868
2025-12-30T10:55:43.668525,medium_150000,pgvector,91,none,18.9695
2025-12-30T10:55:43.684011,medium_150000,pgvector,92,none,15.4862
2025-12-30T10:55:43.700318,medium_150000,pgvector,93,none,16.3069
2025-12-30T10:55:43.707832,medium_150000,pgvector,94,none,7.5135
2025-12-30T10:55:43.730127,medium_150000,pgvector,95,none,22.2950
2025-12-30T10:55:43.738161,medium_150000,pgvector,96,none,8.0342
2025-12-30T10:55:43.759182,medium_150000,pgvector,97,none,21.0214
2025-12-30T10:55:43.775006,medium_150000,pgvector,98,none,15.8243
2025-12-30T10:55:43.790640,medium_150000,pgvector,99,none,15.6331
2025-12-30T10:55:44.559138,medium_150000,chroma,0,category=A,131.7987
2025-12-30T10:55:44.698145,medium_150000,chroma,1,category=A,139.0069
2025-12-30T10:55:44.830110,medium_150000,chroma,2,category=A,131.9654
2025-12-30T10:55:44.968418,medium_150000,chroma,3,category=A,138.3080
2025-12-30T10:55:45.093857,medium_150000,chroma,4,category=A,125.4389
2025-12-30T10:55:45.220672,medium_150000,chroma,5,category=A,119.6947
2025-12-30T10:55:45.355885,medium_150000,chroma,6,category=A,124.9502
2025-12-30T10:55:45.482210,medium_150000,chroma,7,category=A,126.3256
2025-12-30T10:55:45.603061,medium_150000,chroma,8,category=A,120.8508
2025-12-30T10:55:45.716205,medium_150000,chroma,9,category=A,113.1437
2025-12-30T10:55:45.840125,medium_150000,chroma,10,category=A,123.9200
2025-12-30T10:55:45.961315,medium_150000,chroma,11,category=A,121.1905
2025-12-30T10:55:46.073218,medium_150000,chroma,12,category=A,111.9027
2025-12-30T10:55:46.201093,medium_150000,chroma,13,category=A,112.0782
2025-12-30T10:55:46.315035,medium_150000,chroma,14,category=A,113.9424
2025-12-30T10:55:46.440437,medium_150000,chroma,15,category=A,125.4017
2025-12-30T10:55:46.552298,medium_150000,chroma,16,category=A,111.8612
2025-12-30T10:55:46.679624,medium_150000,chroma,17,category=A,127.3260
2025-12-30T10:55:46.791131,medium_150000,chroma,18,category=A,111.5069
2025-12-30T10:55:46.918729,medium_150000,chroma,19,category=A,127.5976
2025-12-30T10:55:47.030189,medium_150000,chroma,20,category=A,111.4597
2025-12-30T10:55:47.157074,medium_150000,chroma,21,category=A,126.8852
2025-12-30T10:55:47.268447,medium_150000,chroma,22,category=A,111.3734
2025-12-30T10:55:47.395847,medium_150000,chroma,23,category=A,127.4002
2025-12-30T10:55:47.508180,medium_150000,chroma,24,category=A,112.3326
2025-12-30T10:55:47.619472,medium_150000,chroma,25,category=A,111.2924
